Name,Rank,Price,24h Change,Market Cap,Volume,Circ_Supply,Category
TITAN,3059.0,1e-08,-8.71,216100.0,52300.0,34939999999999.996,Memes
TOH,3060.0,0.0002182,2.46,218200.0,266460.0,1000000000.0,Memes
XPET,3061.0,0.0131,-7.73,218120.0,402140.0,16649999.999999998,"Gaming, Social, media & Content"
AST,3062.0,0.002109,-0.12,217230.0,156630.0,103000000.0,—
SUPR,3063.0,0.0063199,2.44,215890.0,101170.0,34160000.0,Web3
LGX,3064.0,0.00031329,3.39,209950.0,82780.0,670130000.0,—
PSY,3065.0,0.00054299,-7.16,215460.0,100.0,396810000.0,—
MELOS,3066.0,0.00040314,2.16,214790.0,290630.0,532799999.99999994,"NFTs & Collectibles, Social, media & Content"
AXO,3067.0,0.1465,-26.64,214310.0,411.0,1460000.0,—
GEC,3068.0,0.02161,-3.08,216100.0,245.0,10000000.0,Analytics
MEMERUNE,3069.0,0.01271,14.32,213530.0,1090.0,16800000.0,Memes
DREP,3070.0,0.002133,-3.72,213300.0,119.0,100000000.0,"Smart contract platforms, Oracles, DeFi"
BLU,3071.0,0.000219,-5.99,219000.0,164300.0,1000000000.0,Memes
NAWS,3073.0,0.00011022,-2.44,212440.0,220430.0,1930000000.0,—
JUNGLE,3074.0,2.11e-06,-3.19,211000.0,216170.0,100000000000.0,—
ABDS,3075.0,0.077798,-3.86,237250.0,91070.0,3050000.0,Memes
VDT,3076.0,0.0074999,0.27,211560.0,103.0,28210000.0,Gaming
FAND,3077.0,0.0061279,-0.27,210800.0,51320.0,34400000.0,—
BASE,3078.0,0.43599,8.48,209570.0,25664.0,480680.0,Algorithmic Stablecoins
GTCOIN,3079.0,9e-05,0.11,288520.0,8.0,3210000000.0,—
RAIN,3080.0,0.00031469,-0.78,208280.0,377370.0,661840000.0,—
CATHEON,3081.0,0.0002143,-1.05,207560.0,2930.0,968530000.0,"Gaming, Data management & AI"
TXT,3082.0,0.0042139,1.51,206950.0,20.0,49110000.0,—
TREEINCAT,3083.0,0.0002362,0.79,207340.0,134240.0,877800000.0,Memes
FLAT,3084.0,0.00027399,0.0,206790.0,102.0,754730000.0,Memes
HEC,3085.0,0.0037699,5.33,206790.0,53180.0,54850000.0,"Gaming, NFTs & Collectibles, Metaverse, Web3"
OLY,3086.0,0.0001531,5.25,206230.0,236.0,1350000000.0,"NFTs & Collectibles, Social, media & Content, Loyalty & Rewards, Events"
VEIL,3087.0,0.0002198,-1.92,219130.0,93.0,996950000.0,—
XY,3088.0,0.02289,-0.13,205930.0,1380.0,9000000.0,"Decentralized exchange, NFTs & Collectibles, Interoperability, Marketplace"
CLH,3089.0,0.00072699,9.51,205150.0,28040.0,282200000.0,—
DGH,3090.0,0.0002183,23.29,218300.0,4620.0,1000000000.0,—
BNSX,3091.0,0.0096798,1.81,203280.0,3730.0,21000000.0,—
NAI,3092.0,0.000202,17.9,202000.0,287.0,1000000000.0,—
PNT,3093.0,0.002258,-0.09,201530.0,976.0,89250000.0,"NFTs & Collectibles, DeFi, DAO"
PUMPAI,3094.0,0.00064499,-8.49,200960.0,263170.0,311570000.0,—
DCI,3095.0,0.0201,2.05,201000.0,87.0,10000000.0,—
NEER,3096.0,0.0101998,5.83,198420.0,94390.0,19450000.0,"Developments tools, Gaming, Metaverse"
MJT,3097.0,0.01151,-1.19,198920.0,248.0,17280000.0,Decentralized exchange
TPY,3098.0,0.00227,-44.49,198840.0,4500.0,87600000.0,—
HYPER,3099.0,0.00034439,-4.5,198760.0,17900.0,577140000.0,—
INVITE,3100.0,0.0039629,0.37,198150.0,84910.0,50000000.0,"Social, media & Content"
GAMES,3101.0,0.049599,1.45,198400.0,346740.0,4000000.0,—
ANGLE,3102.0,0.01495,4.35,197910.0,8900.0,13240000.0,—
GAIA,3103.0,0.002045,-0.8,196810.0,53130.0,96240000.0,Metaverse
CGG,3104.0,0.0031999,-10.42,196720.0,1760.0,61480000.0,"Gaming, NFTs & Collectibles"
C,3105.0,0.00142297,-3.0157142857142856,187120.0,151880.0,131500000.0,—
MTVT,3106.0,0.001176,0.0,196530.0,1110.0,167110000.0,—
HPB,3107.0,0.0026849,1.15,196190.0,125.0,73070000.0,"Smart contract platforms, Internet of things, Enterprise solutions"
PMON,3108.0,0.057499,-12.75,196080.0,463.0,3410000.0,"Gaming, NFTs & Collectibles, Metaverse"
DGI,3109.0,0.0001954,4.63,195400.0,185.0,1000000000.0,—
KTN,3110.0,0.02082,7.23,195420.0,4920.0,9390000.0,—
NOOT,3111.0,0.000195,-1.5,195000.0,1710.0,1000000000.0,Memes
NEZHA,3113.0,0.0001927,-21.09,192700.0,2410000.0,1000000000.0,—
RDF,3114.0,0.0046029,-5.58,193320.0,79.0,42000000.0,—
KIDEN,3115.0,0.0048599,0.63,191670.0,46.0,39440000.0,Gaming
CONV,3116.0,4.874e-05,-1.51,191570.0,158600.0,3930000000.0,Decentralized exchange
OGGY,3117.0,0.0,-0.2,191380.0,119590.0,1.0812521e+17,Memes
AVG,3119.0,0.0076988,5.27,196070.0,80580.0,25470000.0,"Gaming, DAO"
NDC,3120.0,0.027249,-9.0,200470.0,9050.0,7360000.0,Education
TRC,3121.0,0.00052049,-1.4,186260.0,39110.0,357850000.0,Gaming
MEGA,3122.0,0.028379,6.36,185640.0,215.0,6540000.0,—
BXC,3123.0,5.499e-05,-5.12,184330.0,12.0,3350000000.0,—
PARAM,3124.0,0.00071069,6.02,184070.0,34030.0,259000000.0,Gaming
X,3125.0,0.0,1.4,183400.0,17980.0,1e+16,Memes
NSBT,3126.0,0.064499,-12.47,182830.0,1930.0,2830000.0,Asset-backed Tokens
LOOT,3127.0,0.01597,13.61,207610.0,12760.0,13000000.0,—
DECHAT,3128.0,0.037249,-6.4,182340.0,2630000.0,4900000.0,"Social, media & Content, Web3"
LION,3129.0,0.0,4.43,181980.0,268.0,109100000000000.0,Memes
STRONG,3130.0,1.315,1.0,181820.0,8170.0,138270.0,—
MITH,3131.0,0.00018,0.95,180000.0,426.0,1000000000.0,"Smart contract platforms, Social, media & Content"
MCG,3132.0,0.00072649,-1.29,179250.0,117950.0,246740000.0,Gaming
ICONS,3133.0,0.0065069,0.0,179080.0,2.0,27520000.0,—
FINA,3134.0,0.001832,14.73,179010.0,62760.0,97710000.0,"Gaming, NFTs & Collectibles, Metaverse"
CBX,3135.0,0.00095598,-5.5,178090.0,9400.0,186290000.0,Gaming
MFET,3136.0,5.14e-05,-4.16,177780.0,103.0,3460000000.0,—
ODIN,3137.0,8.75e-06,29.76,183750.0,8710.0,21000000000.0,Gaming
HIPP,3138.0,0.0,-0.86,177330.0,116040.0,715620000000000.0,Memes
CHER,3139.0,0.00070199,0.0,176980.0,6.0,252110000.0,—
ALT,3140.0,0.0036649,-18.92,176760.0,6300.0,48230000.0,DAO
GFY,3141.0,2.6e-07,3.04,176700.0,54680.0,681230000000.0,Memes
YBR,3142.0,0.0067699,36.25,175130.0,35430.0,25870000.0,—
BRAWL,3143.0,0.00018116,-0.63,175640.0,232820.0,969550000.0,Gaming
BS,3144.0,0.02071,-0.02,173960.0,333.0,8400000.0,—
ALLIN,3145.0,0.1797,4.87,172550.0,909.0,960230.0,Data management & AI
SPCT,3146.0,0.0001723,-8.98,172300.0,3260.0,1000000000.0,—
PUMLX,3147.0,0.001336,3.44,172680.0,102220.0,129250000.0,"Move to earn, Health, Sports"
TATE,3148.0,0.0001732,-10.25,173200.0,27290.0,1000000000.0,—
TRUMP,3149.0,0.000174,-2.77,173940.0,238170.0,999660000.0,Memes
CARBON,3150.0,0.0048799,-1.79,171720.0,839.0,35190000.0,"Gaming, NFTs & Collectibles, Social, media & Content"
QUINT,3151.0,0.00075568,2.09,171360.0,55850.0,226760000.0,—
PMPY,3152.0,0.00033399,-13.68,171260.0,366.0,512770000.0,—
XNL,3153.0,0.0035599,5.92,171020.0,297.0,48040000.0,"NFTs & Collectibles, Metaverse"
BRKL,3154.0,0.0031829,-2.55,170200.0,128.0,53470000.0,—
MGT,3155.0,0.00241,0.29,169910.0,69540.0,70500000.0,—
PUNKAI,3156.0,7.65e-06,-0.62,170000.0,65360.0,22220000000.0,—
SATO,3157.0,0.000175,-13.35,169370.0,252090.0,967840000.0,—
RUFF,3158.0,0.0001725,2.86,169140.0,241.0,980500000.0,Internet of things
IGU,3159.0,0.0029309,5.34,167620.0,106020.0,57190000.0,—
ICNX,3160.0,0.01344,3.97,167840.0,50440.0,12490000.0,Gaming
KRU,3161.0,0.00111,0.02,167890.0,66600.0,151250000.0,—
DRINK,3162.0,0.0023065,-1.26,167850.0,412.0,72770000.0,—
KTON,3164.0,3.2509,1.55,166820.0,70.0,51310.0,Metaverse
CRGPT,3165.0,0.031859,0.05,165110.0,29000.0,5180000.0,—
SCT,3166.0,0.00186,0.02,164500.0,92.0,88440000.0,—
EMR,3167.0,0.001249,-0.88,164400.0,353.0,131620000.0,—
SWINGBY,3168.0,0.0001845,-3.45,164170.0,100.0,889790000.0,—
AART,3169.0,5.089e-05,0.0,163740.0,315.0,3220000000.0,"NFTs & Collectibles, Metaverse, Marketplace"
AURORA,3170.0,0.0001632,-9.31,163200.0,33147.5,1000000000.0,Memes
SPFC,3171.0,0.052529,1.37,162550.0,65980.0,3090000.0,"Sports, Fan Tokens"
SHILL,3172.0,0.00045639,-5.7,162960.0,1110.0,357070000.0,"Gaming, NFTs & Collectibles"
MTR,3173.0,0.41366,10.2,162040.0,790.0,391720.0,"Stablecoins, Interoperability"
SUIDEPIN,3174.0,0.00053509,33.74,161880.0,90780.0,302530000.0,—
C4E,3175.0,0.01307,0.18,160970.0,19330.0,12320000.0,—
AIBB,3176.0,0.0,1.95,160590.0,1520.0,2045830000000000.0,"Memes, Gaming, Data management & AI, Web3"
XRUNE,3177.0,0.0019876,-0.4,160380.0,4350.0,80690000.0,—
NAOS,3178.0,0.0019,2.69,160000.0,7180.0,84210000.0,—
LOWB,3179.0,2.65e-06,-0.04,159720.0,30.0,60300000000.0,Memes
REKT,3180.0,0.0,1.34,157540.0,54980.0,420000000000000.0,Memes
RWA,3181.0,0.01661,-7.88,157760.0,2.0,9500000.0,—
EARN,3182.0,4.4e-05,-0.88,157530.0,5000.0,3580000000.0,"Marketplace, Web3"
BAR,3183.0,0.1707,-5.17,157440.0,1470000.0,922300.0,Memes
KAT,3184.0,0.00061109,-0.94,156160.0,28250.0,255540000.0,DAO
JOY,3185.0,0.00068499,11.41,154970.0,9390.0,226230000.0,—
CDX,3186.0,0.0009599,-0.28,151730.0,187720.0,158070000.0,"Data management & AI, Social, media & Content"
GALO,3187.0,0.057399,-3.18,154840.0,1870.0,2700000.0,"Sports, Fan Tokens"
GLINT,3188.0,0.0001679,5.49,154120.0,59100.0,917950000.0,—
INS,3189.0,0.0071099,0.73,154040.0,422790.0,21670000.0,—
ACN,3190.0,3.283e-05,20.28,153710.0,1050.0,4680000000.0,—
ORBI,3191.0,0.0001532,-9.38,153200.0,52110.0,1000000000.0,—
SHIT,3192.0,0.0001527,4.04,152700.0,96.0,1000000000.0,Memes
SHIT,3193.0,0.002114,0.4,152840.0,42020.0,72300000.0,Memes
LOCG,3194.0,0.001142,-20.12,152600.0,387.0,133620000.0,"Gaming, NFTs & Collectibles, Metaverse"
GROGGO,3195.0,0.00040899,-1.43,152080.0,152390.0,371840000.0,Memes
FRGX,3196.0,0.01113,-7.63,152370.0,6140.0,13690000.0,—
LOA,3197.0,0.00098198,-21.11,151830.0,2.0,154620000.0,—
APTR,3198.0,0.001668,15.94,151620.0,97240.0,90900000.0,—
NXTT,3199.0,3.068e-05,-11.57,151320.0,1750.0,4930000000.0,Metaverse
MPH,3200.0,0.32359,0.0,150560.0,68.0,465280.0,—
WNDR,3203.0,0.01051,-2.12,149400.0,7350.0,14220000.0,—
ELONDOGE,3204.0,0.0,-10.39,149680.0,1070.0,4.2e+17,Memes
F2C,3205.0,0.0002472,11.84,149480.0,28.0,604700000.0,—
KIM,3206.0,0.00082898,-22.44,149220.0,8390.0,180000000.0,—
GTA,3207.0,0.01499,16.05,149900.0,36410.0,10000000.0,Memes
ELMO,3208.0,0.00054799,-22.08,147090.0,12390.0,268420000.00000003,Memes
VPP,3210.0,0.00138,-5.09,147640.0,1110.0,106990000.0,—
MMSS,3212.0,0.0069999,9.4,147000.0,412350.0,21000000.0,—
BLASTUP,3213.0,0.002105,0.26,147350.0,36850.0,70000000.0,—
PERI,3214.0,0.0166,-26.86,141770.0,89990.0,8540000.0,—
PAINT,3215.0,1.568e-05,2.17,145170.0,53440.0,9260000000.0,"Data management & AI, NFTs & Collectibles"
RAB,3216.0,0.002269,-0.2,145220.0,417780.0,64000000.0,—
MAO,3217.0,0.000145,-2.68,145000.0,4380.0,1000000000.0,Memes
NEVER,3218.0,1.98e-06,-31.71,142560.0,537630.0,72000000000.0,Memes
BABYNEIRO,3219.0,3.4e-07,-9.24,144290.0,153240.0,420690000000.0,—
HANA,3220.0,1.66e-05,5.75,144670.0,461970.0,8720000000.0,Memes
BLADE,3221.0,0.043937,0.47,143380.0,1920000.0,3260000.0,Data management & AI
AIRTNT,3222.0,3.717e-05,-5.06,144310.0,4790.0,3880000000.0,—
SAT,3223.0,0.001543,8.3,142570.0,105.0,92400000.0,"Gaming, NFTs & Collectibles, Move to earn"
ORFY,3224.0,0.0242,1.92,142780.0,136700.0,5900000.0,"DAO, Fundraising"
WFT,3225.0,0.0078248,-3.32,142350.0,223860.0,18190000.0,—
TANPIN,3226.0,0.092998,0.94,142190.0,8039.999999999999,1530000.0,NFTs & Collectibles
SPELLFIRE,3227.0,0.00030294,-0.08,141900.0,149340.0,468400000.0,—
PIX,3229.0,7.021e-05,-0.19,140420.0,87530.0,2000000000.0,—
ZEND,3230.0,0.021065,-6.15,136920.0,198530.0,6500000.0,Lending & Borrowing
XSEED,3231.0,8.05e-05,5.8,140190.0,1180.0,1740000000.0,Gaming
LUFC,3232.0,0.049679,-2.5,139810.0,55650.0,2810000.0,"Sports, Fan Tokens"
OGC,3233.0,0.0001552,-13.23,139680.0,68140.0,900000000.0,—
FRIN,3234.0,0.00021295,-5.84,139390.0,121060.0,654580000.0,"Lending & Borrowing, Web3"
NFTL,3235.0,0.001022,0.0,137970.0,17.0,135000000.0,"NFTs & Collectibles, Marketplace"
EQX,3237.0,0.001783,11.05,134650.0,172920.0,75520000.0,"Lending & Borrowing, Metaverse"
LIBERTA,3238.0,0.00023,-7.8,138000.0,53630.0,600000000.0,—
ACQ,3239.0,0.0039194,2.96,137340.0,113060.0,35040000.0,—
PATEX,3241.0,0.11,3.02,137740.0,34800.0,1250000.0,—
SPXC,3242.0,0.0,0.35,136790.0,61230.0,500000000000000.0,—
BNY,3243.0,0.0059599,0.36,136480.0,106340.0,22900000.0,Memes
SHIB20,3244.0,0.0,2.65,136170.0,61890.0,420690000000000.0,—
MF,3245.0,0.0002208,2.29,135580.0,19510.0,614030000.0,Gaming
VELA,3246.0,0.0079723,-2.26,134040.0,43340.0,16810000.0,—
LOE,3247.0,0.0097398,0.23,134050.0,129090.0,13760000.0,Gaming
KNFT,3248.0,6.7e-05,-8.09,134000.0,1380.0,2000000000.0,NFTs & Collectibles
PEANUT,3249.0,3.3e-07,13.96,133890.0,1120.0,409460000000.0,Memes
HQ,3250.0,0.0018245,0.49,133610.0,213800.0,73230000.0,—
SEAL,3251.0,0.1412,-2.4,138640.0,3800.0,981850.0,—
CHMPZ,3252.0,1.625e-05,-3.05,132700.0,130590.0,8170000000.0,Memes
ARX,3253.0,0.00044999,5.8,132120.0,72370.0,293600000.0,—
NEBL,3254.0,0.0062769,0.29,131430.0,54250.0,20940000.0,Enterprise solutions
PRIMAL,3255.0,2.62e-05,-4.36,131000.0,11450.0,5000000000.0,—
MCN,3256.0,0.2366,-2.89,130130.0,265160.0,550000.0,—
WOOP,3257.0,0.00056799,7.8,129830.00000000001,2210.0,228580000.0,"NFTs & Collectibles, Marketplace"
TIN,3258.0,0.0062549,-8.07,129960.00000000001,30340.0,20780000.0,Gaming
HYCO,3259.0,0.00058699,-7.43,129870.0,5480.0,221250000.0,—
RUNI,3260.0,0.051199,-0.37,129560.0,21270.0,2530000.0,—
MEME,3261.0,0.0029899,-3.53,129340.0,731100.0,43260000.0,Memes
CATS,3262.0,2.1e-07,6.48,142370.0,7550.0,675070000000.0,Memes
TOX,3263.0,0.00128,-1.21,128000.0,1670000.0,100000000.0,—
BARS,3264.0,0.00042659,-1.07,127980.0,87200.0,300000000.0,—
ZLW,3265.0,0.0017425,0.4,126040.0,36200.0,72330000.0,Marketplace
BLXM,3266.0,0.0079982,0.0,126150.0,134.0,15770000.0,DePIN
CATE,3267.0,0.0001259,-1.38,125900.0,477260.0,1000000000.0,Memes
CONCHO,3268.0,0.000126,-3.05,125940.0,1520000.0,999500000.0,Memes
RFT,3271.0,0.0066349,14.65,124550.0,1140.0,18770000.0,Fan Tokens
MIST,3272.0,0.002207,-0.63,124380.0,190220.0,56360000.0,"Gaming, NFTs & Collectibles, Metaverse"
GMPD,3273.0,0.00187,-4.05,124330.0,58.0,66489999.99999999,—
ETF,3274.0,0.000122,-5.32,122000.0,290790.0,999980000.0,—
EDEN,3275.0,0.0093628,-1.25,123890.0,72130.0,13230000.0,—
TRUMP2024,3276.0,0.0,-9.31,123740.0,1080.0,771950000000000.0,—
BANK,3277.0,0.38099,0.07,123570.0,449.0,324330.0,—
CAMT,3278.0,0.0037499,-17.97,122500.0,54950.0,32670000.0,—
AIRI,3279.0,0.00047799,-5.52,122490.0,32170.0,256260000.0,Data management & AI
P,3280.0,0.00013562,5.96,122060.0,11250.0,900000000.0,—
OIN,3281.0,0.0036599,-4.17,120600.0,862.0,32950000.000000004,—
SELF,3282.0,0.00053599,-13.08,120520.0,3440.0,224860000.0,—
CSAS,3283.0,0.00012,-3.98,120000.0,2510.0,1000000000.0,—
FEVR,3284.0,1.112e-05,0.0,119860.0,36.0,10780000000.0,"Gaming, NFTs & Collectibles, Sports"
MARIO,3285.0,0.00039899,2.59,119680.0,627830.0,299960000.0,—
TITA,3286.0,0.0017996,-4.98,119220.0,138.0,66250000.0,"Gaming, NFTs & Collectibles"
LABS,3287.0,5.37e-05,4.09,119040.0,33030.0,2220000000.0,"NFTs & Collectibles, Real estate"
ASTRADAO,3288.0,0.0,-0.87,117090.0,139.0,88840000000000.0,—
MASS,3290.0,0.001195,0.87,117140.0,59210.0,98030000.0,—
MTRM,3291.0,0.01631,-0.67,116990.0,6.0,7170000.0,—
JUICE,3292.0,0.00067999,6.27,116810.0,6690.0,171780000.0,—
CHMB,3293.0,1.364e-05,14.89,116180.0,309810.0,8520000000.0,—
EGAX,3294.0,0.2322,-6.69,116100.0,451.0,500000.0,—
MEDUSA,3295.0,0.000116,3.59,116000.0,611540.0,999990000.0,Memes
TULIP,3296.0,0.1416,-15.3,115430.0,700.0,815210.0,—
CVT,3297.0,0.0001079,-0.36,114420.0,57960.0,1060000000.0,—
MEMEME,3298.0,1.7e-06,0.49,113560.0,57230.0,66640000000.0,Memes
D,3299.0,0.00029199,-1.63,113000.0,343130.0,387000000.0,—
47,3300.0,0.000123,7.79,111830.0,6090.0,909220000.0,—
PARA,3301.0,0.00033989,3.71,112250.0,179.0,330270000.0,—
UDO,3302.0,0.001104,0.45,111570.0,9040.0,101060000.0,—
EMPIRE,3303.0,0.0001247,-2.15,106980.0,383.0,857870000.0,"NFTs & Collectibles, Payments, Social, media & Content"
FODL,3304.0,0.00042531,0.0,111480.0,100.0,262110000.0,—
3KM,3305.0,0.0001806,3.46,111650.0,5330.0,618230000.0,—
KUBE,3306.0,0.00058029,-3.24,110190.0,40530.0,189880000.0,—
HGET,3307.0,0.062999,0.0,110340.0,135680.0,1750000.0,"Decentralized exchange, Derivatives"
VCORE,3308.0,0.00048679,0.0,110200.0,133260.0,226370000.0,—
RG,3309.0,0.00038199,0.02,109820.0,130840.0,287500000.0,Gaming
BSV,3310.0,0.0052099,-0.55,109410.0,161.0,21000000.0,—
KT,3311.0,0.00070099,-0.26,108740.0,102140.0,155130000.0,—
EGG,3312.0,0.0001149,3.81,108620.0,673.0,945330000.0,Memes
SUNPEPE,3313.0,0.0001085,4.01,108500.0,284.0,1000000000.0,Memes
BABYDOGE20,3314.0,0.0,-0.86,107770.0,54250.0,2.0838e+17,Memes
LIFE,3315.0,4.102e-05,-10.24,107930.0,276470.0,2630000000.0,—
PLASTIK,3316.0,0.00075898,-2.3,115710.0,138855.0,152450000.0,NFTs & Collectibles
COBE,3318.0,0.0144,-10.0,107640.0,1240.0,7480000.0,Gaming
RFR,3319.0,2.146e-05,-12.85,107280.0,243.0,5000000000.0,"Gaming, Social, media & Content"
NORD,3320.0,0.01174,-5.83,106890.0,173.0,9100000.0,—
SHI,3321.0,0.00061299,-1.27,106550.0,7610.0,173820000.0,"NFTs & Collectibles, Metaverse, Sports"
PEPA,3322.0,0.0,4.07,106220.0,212.0,1.58e+17,Memes
SHIBAAI,3323.0,0.0,-4.98,106120.0,38880.0,589530000000000.0,Memes
BABYWIF,3324.0,0.000106,5.81,106000.0,104.0,1000000000.0,Memes
Y8U,3325.0,0.0042999,-3.13,105560.0,56550.0,24550000.0,Data management & AI
BALLZ,3327.0,0.0001044,0.02,104400.0,143.0,1000000000.0,Memes
CIRUS,3328.0,0.00166,-8.8,103900.0,63300.0,62590000.0,"Data management & AI, Payments, Web3"
IBFK,3329.0,0.074299,5.11,103810.0,41790.0,1400000.0,"Sports, Fan Tokens"
BIF,3330.0,0.0001035,10.07,103500.0,3420.0,1000000000.0,Memes
AKITA,3331.0,0.00048999,-9.6,103100.0,156860.0,210420000.0,"Memes, Data management & AI"
MBLK,3332.0,0.00077898,9.43,90180.0,144860.0,115770000.0,"Gaming, NFTs & Collectibles"
KALM,3333.0,0.01199,9.02,102510.0,64.0,8550000.0,"NFTs & Collectibles, Lending & Borrowing, DeFi"
JAN,3334.0,0.0032809,-2.19,102530.0,33080.0,31250000.0,Gaming
ZAT,3335.0,0.0,-1.95,102220.0,653.0,38810000000000.0,—
IRENA,3336.0,1.43e-06,8.76,101600.0,4710.0,71000000000.0,—
ROSS,3337.0,0.000102,-0.95,101940.0,375690.0,999440000.0,Memes
RAFT,3338.0,0.00041999,-5.41,105190.0,4.0,250450000.0,—
AGB,3339.0,0.0,6.51,100930.0,433.0,819200000000000.0,Memes
VP,3340.0,0.01514,-3.55,100510.0,6910.0,6640000.0,—
1ART,3341.0,0.00069999,1.17,100390.0,1390.0,143420000.0,"NFTs & Collectibles, Payments"
SOLS,3342.0,0.0047799,-10.13,100360.0,1430.0,21000000.0,—
CHILLAX,3343.0,0.0001,-7.32,100000.0,97590.0,1000000000.0,Memes
WEAR,3344.0,8.3e-05,0.0,99890.0,17.0,1200000000.0,Metaverse
HAWKTUAH,3345.0,0.000117,9.37,100470.0,154060.0,858720000.0,Memes
AIDOGEXLM,3346.0,4.4e-06,2.82,98120.0,85.0,22300000000.0,—
BPT,3347.0,0.00048999,16.69,98000.0,259070.0,200000000.0,—
THE,3348.0,9.765e-05,-0.05,97650.0,54980.0,1000000000.0,—
DOPE,3349.0,0.00077998,8.35,97500.0,1990.0,125000000.0,—
BTCF,3350.0,0.088498,2.21,97350.0,169070.0,1100000.0,—
AFG,3352.0,0.0025599,0.29,97280.0,25120.0,38000000.0,"Gaming, Metaverse"
DVA,3353.0,0.000875,-19.27,87500.0,488.0,100000000.0,—
TOS,3354.0,0.00034899,-0.57,97020.0,732.0,278000000.0,—
SKILL,3355.0,0.1175,9.12,96910.0,41520.0,824730.0,"Gaming, NFTs & Collectibles"
BP,3356.0,0.001238,-1.9,96820.0,1600.0,78200000.0,"Gaming, NFTs & Collectibles"
ELONMARS,3357.0,0.0,16.88,96350.0,824.0,4.2e+17,Memes
RVC,3358.0,6.4e-06,-2.06,95350.0,351.0,14900000000.0,—
REAL,3360.0,0.01892,1.28,94600.0,56150.0,5000000.0,Metaverse
BTL,3362.0,0.0001872,4.55,92720.0,2660.0,495310000.0,—
OJA,3363.0,0.001017,0.0,92280.0,2.0,90740000.0,Data management & AI
AAI,3364.0,0.0027699,-14.39,92100.0,2480.0,33250000.0,—
NFTD,3366.0,0.0028099,6.84,92000.0,1050.0,32740000.000000004,—
ROSX,3367.0,0.00084298,-2.86,90590.0,24070.0,107460000.0,"Decentralized exchange, Data management & AI"
SUICY,3368.0,9.11e-05,3.54,91100.0,10960.0,1000000000.0,—
CHAMP,3369.0,0.00060299,-2.56,90570.0,1310.0,150200000.0,Gaming
MSTR,3371.0,0.001365,9.66,90440.0,11970.0,66260000.00000001,"Gaming, NFTs & Collectibles"
TARI,3372.0,0.060289,8.85,90430.0,5150.0,1500000.0,—
ZZZ,3373.0,0.0059999,-10.43,90000.0,49800.0,15000000.0,—
MAGAPEPE,3374.0,0.0,-5.15,89940.0,703.0,4.2069e+16,Memes
NBS,3375.0,3.447e-05,-17.52,89880.0,34680.0,2610000000.0,—
GINOA,3376.0,0.035099,3.86,89500.0,5350.0,2550000.0,—
TESLAI,3377.0,0.0,-10.22,89080.0,170.0,4.2e+18,Memes
PBR,3378.0,0.001169,-15.64,87610.0,60100.0,74940000.0,"Decentralized exchange, Data management & AI, Web3"
ARS,3379.0,0.00052699,-1.75,87580.0,482.0,166190000.0,—
XPNET,3380.0,0.00066129,0.63,87200.0,527.0,131870000.0,NFTs & Collectibles
EGON,3381.0,0.0044299,47.21,103420.0,2230.0,23340000.0,—
VALUE,3383.0,0.01393,0.09,86650.0,69.0,6220000.0,—
MSU,3384.0,0.00074249,-8.33,86340.0,3320.0,116280000.0,"Gaming, NFTs & Collectibles"
PAYS,3385.0,0.0027249,-15.65,87160.0,6790.0,31990000.0,Payments
KOAI,3386.0,0.001042,-0.03,85670.0,12730.0,82220000.0,—
ORION,3387.0,0.00090024,0.1,85520.0,196.0,95000000.0,—
SUPER,3388.0,0.0089432,0.4,85460.0,9.0,9560000.0,—
UNN,3389.0,0.00013887,6.01,85410.0,1219.5,615060000.0,Insurance
DERP,3390.0,0.0,4.21,74970.0,2430.0,86170000000000.0,Memes
OBX,3391.0,3.283e-05,-2.97,85170.0,15780.0,2590000000.0,—
GEMAI,3392.0,0.00049099,-0.39,84090.0,1190.0,171280000.0,"Data management & AI, Analytics"
KPN,3393.0,0.0026159,-0.85,84090.0,4050.0,32150000.0,—
SOLX,3394.0,0.00019799,5.21,83240.0,35730.0,420410000.0,—
FLASH,3395.0,0.0001009,-4.25,83240.0,39700.0,825000000.0,—
MSB,3396.0,0.00041839,4.81,83270.0,188.0,199020000.0,"Data management & AI, Enterprise solutions, Health"
SOH,3397.0,0.0054499,-3.18,81460.0,15100.0,14950000.0,—
KINE,3398.0,0.0040659,0.02,82180.0,19070.0,20210000.0,—
NRV,3399.0,0.0017726,0.16,81960.0,503.0,46240000.0,Decentralized exchange
ENNO,3400.0,0.015329,15.33,81490.0,13376.5,5320000.0,—
MEGALAND,3401.0,8.13e-05,0.14,81300.0,26250.0,1000000000.0,Metaverse
MTMS,3402.0,0.00034719,-0.01,81030.0,13670.0,233400000.0,—
APES,3403.0,8.1e-05,-3.3,81000.0,161350.0,999990000.0,—
BAC,3404.0,0.00148,-3.81,80770.0,636.0,54580000.0,"Stablecoins, Algorithmic Stablecoins, Seigniorage"
PCH,3405.0,0.00061699,37.75,77430.0,104080.0,125500000.0,Marketplace
EGAME,3406.0,9.43e-06,2.86,80190.0,63.0,8500000000.0,—
MOVEZ,3407.0,2.15e-05,5.58,79930.0,48800.0,3720000000.0,Move to earn
IDV,3408.0,8.61e-05,6.58,79580.0,6.0,924280000.0,—
ALA,3409.0,0.059199,2.8,79360.0,23820.0,1340000.0,Fan Tokens
CHATAI,3410.0,0.00063429,-8.8,79290.0,3640.0,125000000.0,—
